商品编号	商品名称	品牌编号	品牌英文名称	品牌中文名称	商品性别	商品商城分类编号	商品商城分类名称
30013288	蓝色大衣	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C81D01	大衣
30013287	灰色大衣	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C81D01	大衣
30013286	黄色收腰大衣	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C81D01	大衣
30013285	桔色无袖马夹	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C82D01	马甲
30013284	桔白半裙	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C61D01	半身裙
30013283	【Angelababy跑男同款】黄色大衣	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C81D01	大衣
30013282	桔白上衣	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C71D01	针织毛衣
30013281	桔白无袖连衣裙	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C39D01	连衣裙
30013280	桔色无袖连衣裙	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C39D01	连衣裙
30013279	【Angelababy跑男同款】灰黄拼花羊毛半裙	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C61D01	半身裙
30013278	【Angelababy跑男同款】灰黄拼花羊毛上衣	B1514	CHRIS BY CHRISTOPHER BU 		0	A01B02C71D01	针织毛衣
30013277	意大利品牌，环保女式家居拖鞋	B2258	DEFONSECA		0	A01B03C05D03	拖鞋/人字拖
30013276	意大利品牌，环保男式家居拖鞋	B2258	DEFONSECA		1	A02B03C44D01	居家/室内拖鞋
30013275	意大利品牌，环保女式家居拖鞋	B2258	DEFONSECA		0	A01B03C05D03	拖鞋/人字拖
30013274	意大利品牌，环保女式家居拖鞋	B2258	DEFONSECA		0	A01B03C05D03	拖鞋/人字拖
30013273	意大利品牌，环保防臭女式地板拖	B2258	DEFONSECA		0	A01B03C05D03	拖鞋/人字拖
30013272	意大利品牌，环保防臭女式家居拖	B2258	DEFONSECA		0	A01B03C05D03	拖鞋/人字拖
30013271	女士拼色高跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013270	女士坡跟过膝靴	B2081	VINASO		0	A01B03C53D01	过膝靴
30013269	女士低跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013268	女士高跟拼色及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013267	女士高跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013266	女士拼接高跟靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013265	女士高跟羊皮及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013264	女士拼接高跟靴	B2081	VINASO		0	A01B03C55D01	中筒靴
30013263	女士牛皮及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013262	女士高跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013261	女士低跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013260	女士黑色羊皮靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013259	女士长筒及踝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013258	女士高跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013257	女士中跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013256	女士高跟鞋	B2081	VINASO		0	A01B03C40D01	高跟鞋
30013255	女士中跟及膝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013254	女士拼色中跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013253	女士拼色高跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013252	女士坡跟过膝靴	B2081	VINASO		0	A01B03C53D01	过膝靴
30013251	女士中跟牛皮及膝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013250	女士平跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013249	女士高跟拼色及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013248	女士高跟羊皮及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013247	女士高跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013246	女士坡跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013245	女士牛皮及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013244	女士高跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013243	女士低跟及膝靴	B2081	VINASO		0	A01B03C52D01	及膝靴
30013242	女士平跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013241	女士高跟及踝靴	B2081	VINASO		0	A01B03C51D01	及踝靴
30013240	女士高跟鞋	B2081	VINASO		0	A01B03C40D01	高跟鞋
30013239	女士高跟鞋	B2081	VINASO		0	A01B03C40D01	高跟鞋
30013238	藤恋天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013237	窈窕淑女天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013236	飘落之羽天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013235	星月传说天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013234	巴黎之恋天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013233	落玉盘天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013232	爱在心口天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013231	恋爱双姝天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013230	倾世女王天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013229	暗夜女神天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013228	金叶藤恋天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013227	金玉满堂天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013226	幸运双环天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013225	盛放花蕾天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013224	缘织情网天然海水珍珠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013223	潘多拉迷宫天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013222	邂逅之礼天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013221	牵手天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013220	落玉盘天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013219	灿烂光环天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013218	绿野仙子天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013217	海之爱恋天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013216	海之爱恋天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013215	全城热恋天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013214	月弯畔天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C39D02	耳饰
30013213	魔镜奇缘天然珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013212	凤舞九天天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013211	神秘花园天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013210	藤蔓纤缘海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013209	旋转音符天然海水珍珠	B1519	HANAZO		0	A01B04C41D03	耳饰
30013208	花开不败天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013207	深海迷情天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013206	梦蝶缘天然海水珍珠耳饰	B1519	HANAZO		0	A01B04C41D03	耳饰
30013205	镜妆美颜K金镶钻天然珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013204	镜妆美颜天然淡水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013203	海之密语天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013202	日月潭天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013201	恋爱世纪天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013200	蝶舞倾情天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013199	锁秋情天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013198	雪舞芭蕾天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013197	至美娇颜天然海水珍珠吊坠	B1519	HANAZO		0	A01B04C41D06	吊坠
30013196	男士日字扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013195	男士日字扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013194	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013193	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013192	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013191	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013190	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013189	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013188	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013187	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013186	男士针扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013185	男士针扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013184	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013183	男士板扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013182	男士针扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013181	男士针扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013180	男士针扣腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013178	时尚太阳镜0AR6007 30378E 60	B0001	EMPORIO ARMANI	安普里奥·阿玛尼	2	A01B04C43D01	遮阳太阳镜
30013177	遮阳太阳镜	B0036	Ray-Ban®	雷朋®	2	A01B04C43D01	遮阳太阳镜
30013176	洗漱包	B0109	BALLY	巴利	2	A01B01C56D01	化妆包
30013175	男士扣袢装饰休闲皮鞋	B0109	BALLY	巴利	1	A02B03C28D01	休闲皮鞋
30013174	男士扣袢装饰休闲皮鞋	B0109	BALLY	巴利	1	A02B03C28D01	休闲皮鞋
30013172	巴利 男士棕色牛皮单肩包	B0109	BALLY	巴利	1	A02B01C04D01	男士斜挎包
30013171	巴利 男士黑色牛皮短款钱夹	B0109	BALLY	巴利	1	A02B01C15D02	短款钱夹
30013170	腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013169	腰带	B0109	BALLY	巴利	1	A02B04C21D01	腰带
30013168	heine 海恩娜 2014新款 白色无搭扣外套 10572	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013167	heine海恩娜时尚的条纹裤	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013166	heine海恩娜弹力的休闲裤	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013165	heine海恩娜弹力的休闲裤	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013164	heine海恩娜棉质双排扣腰带风衣	B0549	HEINE	海恩娜	0	A01B02C03D10	风衣
30013163	heine海恩娜可摘取帽外套	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013162	heine海恩娜前短后长款式外套	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013161	heine海恩娜可摘缷的衣领大衣	B0549	HEINE	海恩娜	0	A01B02C81D01	大衣
30013160	海恩娜heine欧美女式经典品牌针织衫 蕾丝罗纹装饰圆领设计 522081	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013159	海恩娜heine欧美女式品牌修身长裤 蛇纹印花修身剪裁 520170	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013158	海恩娜heine品牌黑色百搭外套 翻领设计修身剪裁 779558	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013157	海恩娜heine欧美女式经典黑色外套 肩部铆钉装饰修身剪裁 518597	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013156	海恩娜heine欧美女式新品长裤 装饰性口袋设计 516895	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013155	海恩娜heine欧美品牌女式拼接西装外套 翻领设计修身剪裁518217	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013154	海恩娜heine欧美品牌女士拼接外套 拉链设计修身剪裁 507342	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013153	海恩娜heine欧美女式品牌新品米色马甲 外翻领设计 516600	B0549	HEINE	海恩娜	0	A01B02C82D01	马甲
30013152	海恩娜heine欧美女式品牌酒红色马甲 新品速递 513631	B0549	HEINE	海恩娜	0	A01B02C82D01	马甲
30013151	海恩娜heine欧美女式品牌针织衫  大圆领豹纹元素修身剪裁 519504	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013150	海恩娜heine欧美女式灰色针织衫 百搭V领修身剪裁 507188	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013149	海恩娜heine欧美女式经典黑色针织衫 一字领不对称边摆设计 521439	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013148	海恩娜heine欧美女式品牌针织衫 铆钉装饰宽松百搭款 520640	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013147	海恩娜heine欧美女式百搭上衣针织衫 橄榄绿铆钉装饰 500796	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013146	海恩娜heine欧美女式灰色上衣 印花元素修身剪裁 779594	B0549	HEINE	海恩娜	0	A01B02C73D04	长袖上衣
30013145	heine海恩娜时尚款针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013144	heine海恩娜时尚款针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013143	heine 海恩娜 2014新款 高挑优雅黑色微喇叭西装裤 811992	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013142	heine海恩娜人造毛领时尚保暖的棉衣	B0549	HEINE	海恩娜	0	A01B02C86D01	运动&套装
30013141	海恩娜【heine 德国同步 新品速递】欧美女式限量版长款厚实不臃肿棉服 63994	B0549	HEINE	海恩娜	0	A01B02C86D01	运动&套装
30013140	heine海恩娜深V领的设计针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013139	heine海恩娜欧美女式亮闪修身圆领针织衫毛衣7257	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013138	heine海恩娜欧美女式修身百搭圆领针织衫毛衣 149001	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013137	heine海恩娜丝绸原素倒挂领针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013136	heine海恩娜闪亮纱线镂空元素针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013135	heine海恩娜彩虹般浪漫羊毛针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013134	heine海恩娜宽松剪裁针织衫	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013133	heine海恩娜欧美女式素色修身针织外套197291	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013132	heine 海恩娜 欧美女式小西服78039	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013131	heine 海恩娜 女士光泽桑蚕丝针织外套	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013130	heine海恩娜闪亮褶饰收腰效果女式上衣	B0549	HEINE	海恩娜	0	A01B02C73D04	长袖上衣
30013129	heine 海恩娜 女式修身一粒扣西服123921	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013128	圆领女式上衣	B0549	HEINE	海恩娜	0	A01B02C73D04	长袖上衣
30013127	heine  海恩娜  2014新款  白色修身西装  100812	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013126	heine海恩娜休闲且百搭款外套	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013125	heine 海恩娜欧美女式常规款修身棉服马甲 7102	B0549	HEINE	海恩娜	0	A01B02C82D01	马甲
30013124	heine 海恩娜欧美女式常规款修身棉服马甲	B0549	HEINE	海恩娜	0	A01B02C82D01	马甲
30013123	heine海恩娜偏瘦剪裁职业套装	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013122	heine 海恩娜 2014新款 气质款瘦剪裁的套装  60691	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013121	heine海恩娜时尚外套带披肩领装饰	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013120	heine海恩娜流苏披肩毛衣	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013119	heine海恩娜长款毛衣	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013118	heine 海恩娜 2014新款 时尚套装78573	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013117	heine 海恩娜 2014新款 修身西服套装13118	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013116	heine 海恩娜 2014新款 松紧带打底裤 63518	B0549	HEINE	海恩娜	0	A01B02C06D14	袜子
30013115	heine 海恩娜镂空针织衫 20402	B0549	HEINE	海恩娜	0	A01B02C71D01	针织毛衣
30013114	heine海恩娜精制布料直筒裤	B0549	HEINE	海恩娜	0	A01B02C76D01	休闲裤
30013113	heine 海恩娜 2014新款 灰混色套装  90445	B0549	HEINE	海恩娜	0	A01B02C77D01	西服
30013112	heine海恩娜经典雅致造型女式外套	B0549	HEINE	海恩娜	0	A01B02C85D01	夹克
30013111	heine海恩娜修身设计牛仔裤	B0549	HEINE	海恩娜	0	A01B02C78D01	牛仔裤
30013110	复古拉链式羊毛短上衣	B2270	CUE		0	A01B02C81D01	大衣
30013109	修身相拼长裤	B2270	CUE		0	A01B02C76D01	休闲裤
30013108	复古格子时尚长裤	B2270	CUE		0	A01B02C76D01	休闲裤
30013107	时尚格子裤裙	B2270	CUE		0	A01B02C76D01	休闲裤
30013106	斗篷式羊毛半身裙	B2270	CUE		0	A01B02C61D01	半身裙
30013105	修身双层领大衣	B2270	CUE		0	A01B02C81D01	大衣
30013104	修身羊毛长款大衣	B2270	CUE		0	A01B02C81D01	大衣
30013103	连帽羊毛短外套	B2270	CUE		0	A01B02C85D01	夹克
30013102	女士短袖T恤	B02567	BLOMOR		0	A01B02C72D05	T恤
30013101	女士毛料拉链帽衫	B02567	BLOMOR		0	A01B02C74D01	卫衣
30013100	女士加绒拉链帽衫	B02567	BLOMOR		0	A01B02C74D01	卫衣
30013099	女士短袖T恤	B02567	BLOMOR		0	A01B02C72D05	T恤
30013098	女士短袖T恤	B02567	BLOMOR		0	A01B02C72D05	T恤
30013097	女士短袖T恤	B02567	BLOMOR		0	A01B02C72D05	T恤
30013096	女士加绒长款T恤	B02567	BLOMOR		0	A01B02C73D04	长袖上衣
30013095	女士短袖T恤	B02567	BLOMOR		0	A01B02C72D05	T恤
30013094	女士加绒不对称长袖T恤	B02567	BLOMOR		0	A01B02C73D04	长袖上衣
30013093	女士动物纹拉链外套	B02567	BLOMOR		0	A01B02C85D01	夹克
30013092	女士动物纹套头外套	B02567	BLOMOR		0	A01B02C85D01	夹克
30013091	女士毛料拉链外套	B02567	BLOMOR		0	A01B02C85D01	夹克
30013090	女士毛料拉链外套	B02567	BLOMOR		0	A01B02C85D01	夹克
30013089	女士加绒长袖T恤	B02567	BLOMOR		0	A01B02C73D04	长袖上衣
30013088	男士加绒圆领长袖T恤	B02567	BLOMOR		1	A02B02C49D01	长袖T恤
30013087	男士加绒圆领长袖T恤	B02567	BLOMOR		1	A02B02C49D01	长袖T恤
30013086	男士立领夹克	B02567	BLOMOR		1	A02B02C54D01	夹克
30013085	男士加绒帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013084	可水洗耳机毛线帽	B02567	BLOMOR		2	A02B04C21D03	帽子
30013083	男士拉链加绒帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013082	男士拉链加绒帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013081	男士拉链加绒帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013080	男士拉链加绒帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013079	男士圆领长袖T恤	B02567	BLOMOR		1	A02B02C49D01	长袖T恤
30013078	男士圆领长袖T恤	B02567	BLOMOR		1	A02B02C49D01	长袖T恤
30013077	男士圆领长袖T恤	B02567	BLOMOR		1	A02B02C49D01	长袖T恤
30013076	男士圆领长袖T恤	B02567	BLOMOR		1	A02B02C49D01	长袖T恤
30013075	男士加绒套头帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013074	男士加绒套头帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013073	男士加绒套头衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013072	男士加绒套头衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013071	男士加绒套头帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013070	男士加绒套头衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013069	男士加绒套头帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013068	男士加绒套头帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013067	男士加绒可水洗耳机帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013066	男士加绒可水洗耳机帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013065	男士加绒可水洗耳机帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013064	男士可水洗耳机帽衫	B02567	BLOMOR		1	A02B02C53D01	卫衣
30013063	休闲印花短袖T恤	B0797	MO&CO.	摩珂	0	A01B02C72D05	T恤
30013062	休闲印花短袖T恤	B0797	MO&CO.	摩珂	0	A01B02C72D05	T恤
30013061	字母竖条纹长袖T恤	B0797	MO&CO.	摩珂	0	A01B02C73D04	长袖上衣
30013060	字母竖条纹长袖T恤	B0797	MO&CO.	摩珂	0	A01B02C73D04	长袖上衣
30013059	数字图案长款连衣裙	B0797	MO&CO.	摩珂	0	A01B02C39D01	连衣裙
30013058	长款开衩半身裙	B0797	MO&CO.	摩珂	0	A01B02C61D01	半身裙
30013057	条纹蕾丝套头衬衫	B0797	MO&CO.	摩珂	0	A01B02C72D01	衬衫
30013056	浅色破洞牛仔裤	B0797	MO&CO.	摩珂	0	A01B02C78D01	牛仔裤
30013055	数字贴布绣棒球服	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013054	数字贴布绣棒球服	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013053	水钻印花薄款上衣	B0797	MO&CO.	摩珂	0	A01B02C73D04	长袖上衣
30013052	拼接式套头T恤	B0797	MO&CO.	摩珂	0	A01B02C73D04	长袖上衣
30013051	拼接式套头T恤	B0797	MO&CO.	摩珂	0	A01B02C73D04	长袖上衣
30013050	两件式连衣裙	B0797	MO&CO.	摩珂	0	A01B02C39D01	连衣裙
30013049	层次感蕾丝衬衫	B0797	MO&CO.	摩珂	0	A01B02C72D01	衬衫
30013048	条纹拼接针织衫	B0797	MO&CO.	摩珂	0	A01B02C71D01	针织毛衣
30013047	条纹拼接针织衫	B0797	MO&CO.	摩珂	0	A01B02C71D01	针织毛衣
30013046	针织条纹半身裙	B0797	MO&CO.	摩珂	0	A01B02C61D01	半身裙
30013045	针织条纹半身裙	B0797	MO&CO.	摩珂	0	A01B02C61D01	半身裙
30013044	轻奢蕾丝外套	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013043	短款V领外套	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013042	短款V领外套	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013041	条纹字母长袖针织衫	B0797	MO&CO.	摩珂	0	A01B02C73D04	长袖上衣
30013040	简约修身款牛仔裤	B0797	MO&CO.	摩珂	0	A01B02C78D01	牛仔裤
30013039	迷幻印花休闲外套	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013038	刺绣棒球服外套	B0797	MO&CO.	摩珂	0	A01B02C85D01	夹克
30013037	时尚无领茧型呢料大衣	B0797	MO&CO.	摩珂	0	A01B02C81D01	大衣
30013036	宽松款棋盘格套头毛衫	B0797	MO&CO.	摩珂	0	A01B02C71D01	针织毛衣
30013035	宽松款棋盘格套头毛衫	B0797	MO&CO.	摩珂	0	A01B02C71D01	针织毛衣
30013034	个性蝙蝠袖针织衫	B0797	MO&CO.	摩珂	0	A01B02C71D01	针织毛衣
30013033	女士针织衫	B0797	MO&CO.	摩珂	0	A01B02C71D01	针织毛衣
30013032	极简修身款牛仔裤	B0797	MO&CO.	摩珂	0	A01B02C78D01	牛仔裤
30013031	极简修身款牛仔裤	B0797	MO&CO.	摩珂	0	A01B02C78D01	牛仔裤
